X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood,TotalCityCallsForYear,TotalPrecinctCallsForYear,TotalNeighborhoodCallsForYear,CenterGBSID,CenterLatitude,CenterLongitude,CenterX,CenterY,DateAdded,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ea_bachelors,ea_doctorate,ea_hsdiplomma,ea_masters,ea_profschool,foodstamp_no,foodstamp_yes,med_hh_income,total_asian,total_black,total_ea,total_employed,total_female,total_foodstamp,total_islander,total_labor_force,total_male,total_native,total_otherrace,total_pop,total_race,total_twoormore,total_unemployed,total_white,perc_unemployed,perc_ba_plus,perc_foodstamp,perc_female,perc_male,herfendahl,FID,BDNUM,Shape_STAr,Shape_STLe,SHAPE_Leng,SHAPE_Area,id
-93.2368547721308,44.9483697562592,43628054,22-059187,2022/03/21 17:13:16+00,Theft ,No,BURGB,No,1,ARRESTEE,1,Bodily Force,Body Weight Pin,Native American,Male,39,,03,Longfellow,227807,59166,3985,21419,44.94837,-93.236855,-10379079.1964,5613397.0199,2023/01/02 08:19:26+00,25580,27,053,108800,2,270531088002,Block Group 2,G5030,S,344858,0,+44.9453403,-093.2331658,132,0,103,47,0,323,222,60625,0,720,902,541,639,545,0,570,568,8,0,1207,1207,38,29,441,0.05087719298245614,0.1984478935698448,0.4073394495412844,0.5294117647058824,0.47058823529411764,0.48937467095079873,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1580
-93.256221291728,44.9386491706068,43628069,22-195460,2022/08/21 22:49:40+00,Domestic ,Yes,DASLT5,,2,ARRESTEE,1,Bodily Force,Punch,Black,Male,32,,03,Powderhorn Park,227807,59166,5676,12295,44.938649,-93.256221,-10381235.0675,5611868.2192,2023/01/02 08:19:26+00,25595,27,053,009600,1,270530096001,Block Group 1,G5030,S,139410,0,+44.9383909,-093.2582885,172,0,56,49,14,305,47,51831,0,165,602,493,477,352,0,508,386,0,95,863,863,64,15,539,0.02952755905511811,0.3903654485049834,0.13352272727272727,0.5527230590961761,0.44727694090382386,0.4387548353919134,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2232
-93.2677046177017,44.9440876768302,43628073,22-106470,2022/05/18 03:12:08+00,Domestic ,Yes,DASLT5,,3,ARRESTEE,1,Taser,Display,White,Male,32,,03,Central,227807,59166,4187,13453,44.944088,-93.267705,-10382513.3855,5612723.5259,2023/01/02 08:19:26+00,25599,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.2448519637606,44.9572172973742,43628087,22-279942,2022/11/24 12:42:57+00,Domestic Abuse-In Progress ,Yes,WT,,2,,NA,Bodily Force,Body Weight Pin,not recorded,not recorded,NA,,03,East Phillips,227807,59166,5209,21424,44.957217,-93.244852,-10379969.4397,5614788.738,2023/01/02 08:19:26+00,25613,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2619552372882,44.9555315632587,43628089,22-304910,2022/12/26 21:52:18+00,Personal Injury Accident ,No,FLEEFT,,1,,NA,Bodily Force,Push Away,not recorded,not recorded,NA,,03,Midtown Phillips,227807,59166,5263,16423,44.955532,-93.261955,-10381873.3674,5614523.5555,2023/01/02 08:19:26+00,25615,27,053,125800,1,270531258001,Block Group 1,G5030,S,200473,0,+44.9567945,-093.2597617,191,0,153,73,20,294,59,66475,12,464,780,619,749,353,0,721,651,0,178,1400,1400,310,102,436,0.14147018030513175,0.3641025641025641,0.1671388101983003,0.535,0.465,0.2230714285714286,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1568
-93.2473560382763,44.9559984412221,43628090,22-308652,2022/12/31 13:26:28+00,Overdose w/All ,Yes,OD,,1,,NA,Bodily Force,Body Weight Pin,not recorded,not recorded,NA,,03,East Phillips,227807,59166,5209,17532,44.955998,-93.247356,-10380248.192,5614596.9992,2023/01/02 08:19:26+00,25616,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2368547721308,44.9483697562592,43628098,22-308243,2022/12/30 21:41:39+00,Disturbance ,No,THEFT,,1,,NA,Bodily Force,Push Away,not recorded,not recorded,NA,,03,Longfellow,227807,59166,3985,21419,44.94837,-93.236855,-10379079.1964,5613397.0199,2023/01/02 08:19:26+00,25624,27,053,108800,2,270531088002,Block Group 2,G5030,S,344858,0,+44.9453403,-093.2331658,132,0,103,47,0,323,222,60625,0,720,902,541,639,545,0,570,568,8,0,1207,1207,38,29,441,0.05087719298245614,0.1984478935698448,0.4073394495412844,0.5294117647058824,0.47058823529411764,0.48937467095079873,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1580
-93.2613925891881,44.9474521701774,43628103,22-220615,2022/09/17 22:25:00+00,Domestic with Weapons ,Yes,ASLT2,,1,ARRESTEE,3,Bodily Force,Takedown,not recorded,not recorded,NA,,03,Powderhorn Park,227807,59166,5676,11950,44.947452,-93.261393,-10381810.7337,5613252.6959,2023/01/02 08:19:26+00,25629,27,053,008500,4,270530085004,Block Group 4,G5030,S,201498,0,+44.9474590,-093.2563118,210,0,35,23,0,210,74,59375,3,58,494,358,411,284,0,403,417,0,310,828,828,110,45,347,0.11166253101736973,0.4716599190283401,0.2605633802816901,0.4963768115942029,0.5036231884057971,0.32072218721557094,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2235
-93.2517999402064,44.9555371071775,43628126,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK,Yes,1,SUSPECT,1,Bodily Force,Punch,Native American,Male,30,Fled in a Vehicle                                                              ,03,East Phillips,245142,59454,6165,16445,44.955537,-93.2518,-10380742.8849,5614524.4276,2023/01/02 08:19:26+00,25652,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2517999402064,44.9555371071775,43628127,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK,Yes,4,SUSPECT,1,Bodily Force,Punch,Native American,Male,30,Fled in a Vehicle                                                              ,03,East Phillips,245142,59454,6165,16445,44.955537,-93.2518,-10380742.8849,5614524.4276,2023/01/02 08:19:26+00,25653,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2445800473173,44.9565026162336,43628156,14-298951,2014/08/23 19:30:36+00,Fight ,Yes,DAMPRP,,2,A,2,Bodily Force,Body Weight to Pin,Native American,Male,37,Commission of Crime,03,East Phillips,355617,80422,6510,25478,44.956503,-93.24458,-10379939.1701,5614676.3107,2023/01/02 08:19:26+00,25682,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2727727301767,44.9404565043153,43628157,14-323695,2014/09/11 20:58:12+00,Unknown Trouble ,No,CIC,No,1,OT,1,Chemical Irritant,Personal Mace,Black,Female,42,Commission of Crime,03,Central,355617,80422,6884,18881,44.940457,-93.272773,-10383077.5652,5612152.4472,2023/01/02 08:19:26+00,25683,27,053,109400,1,270531094001,Block Group 1,G5030,S,219696,0,+44.9395633,-093.2710912,167,8,56,38,12,247,65,60435,7,214,599,468,552,312,0,537,520,46,238,1072,1072,246,69,321,0.12849162011173185,0.3756260434056761,0.20833333333333334,0.5149253731343284,0.48507462686567165,0.18068995043439517,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1527
-93.2683947825547,44.9483518292533,43628176,22-257934,2022/10/29 02:20:10+00,Burglary Biz - In Progress ,Yes,BURGB,,4,,NA,Bodily Force,Body Weight Pin,not recorded,not recorded,NA,,03,Central,227807,59166,4187,21863,44.948352,-93.268395,-10382590.2143,5613394.2002,2023/01/02 08:19:26+00,25702,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.25949392258,44.9483593473178,43628189,15-047512,2015/02/09 17:29:55+00,Traffic Law Enforcement ,No,NARC,Yes,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,27,Commission of Crime,03,Midtown Phillips,359611,74407,6137,20179,44.948359,-93.259494,-10381599.3751,5613395.3827,2023/01/02 08:19:26+00,25715,27,053,008500,4,270530085004,Block Group 4,G5030,S,201498,0,+44.9474590,-093.2563118,210,0,35,23,0,210,74,59375,3,58,494,358,411,284,0,403,417,0,310,828,828,110,45,347,0.11166253101736973,0.4716599190283401,0.2605633802816901,0.4963768115942029,0.5036231884057971,0.32072218721557094,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2235
-93.2394785911756,44.9483687873351,43628196,21-271721,2021/11/26 10:33:20+00,Poss Personal Injury Acc ,Yes,CIC,,4,PERSON IN CRISIS,1,Bodily Force,Body Weight Pin,White,Female,35,,03,East Phillips,222416,53420,5001,19113,44.948369,-93.239479,-10379371.2786,5613396.8675,2023/01/02 08:19:26+00,25722,27,053,108700,3,270531087003,Block Group 3,G5030,S,399558,0,+44.9444449,-093.2389379,363,8,80,108,21,570,173,69345,8,796,1247,922,977,743,0,958,897,34,0,1874,1874,344,36,692,0.037578288100208766,0.40096230954290296,0.23283983849259757,0.5213447171824973,0.4786552828175027,0.3171239531236297,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1578
-93.2531112029418,44.9519489977649,43628222,22-144938,2022/06/28 18:03:14+00,Suspicious Vehicle ,No,PFARM,No,2,ARRESTEE,1,Bodily Force,Takedown,Unknown,Male,41,,03,Midtown Phillips,227807,59166,5263,16441,44.951949,-93.253111,-10380888.854,5613960.0087,2023/01/02 08:19:26+00,25748,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.2517999402064,44.9555371071775,43628231,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK,Yes,1,SUSPECT,1,Bodily Force,Knee,Native American,Male,30,Fled in a Vehicle                                                              ,03,East Phillips,245142,59454,6165,16445,44.955537,-93.2518,-10380742.8849,5614524.4276,2023/01/02 08:19:26+00,25757,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2517999402064,44.9555371071775,43628232,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK,Yes,4,SUSPECT,1,Bodily Force,Knee,Native American,Male,30,Fled in a Vehicle                                                              ,03,East Phillips,245142,59454,6165,16445,44.955537,-93.2518,-10380742.8849,5614524.4276,2023/01/02 08:19:26+00,25758,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2505154849958,44.9573354076746,43628247,21-072688,2021/04/07 22:29:01+00,Domestic Abuse-In Progress ,Yes,BURGD,,2,ARRESTEE,1,Bodily Force,Body Weight Pin,Native American,Female,30,,03,East Phillips,222416,53420,5001,20706,44.957335,-93.250515,-10380599.9,5614807.3182,2023/01/02 08:19:26+00,25773,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2368547721308,44.9483697562592,43628248,21-076127,2021/04/12 01:46:47+00,Burglary Biz - In Progress ,Yes,BURGB,,3,ARRESTEE,1,Bodily Force,Takedown,Black,Male,20,,03,Longfellow,222416,53420,3346,21419,44.94837,-93.236855,-10379079.1964,5613397.0199,2023/01/02 08:19:26+00,25774,27,053,108800,2,270531088002,Block Group 2,G5030,S,344858,0,+44.9453403,-093.2331658,132,0,103,47,0,323,222,60625,0,720,902,541,639,545,0,570,568,8,0,1207,1207,38,29,441,0.05087719298245614,0.1984478935698448,0.4073394495412844,0.5294117647058824,0.47058823529411764,0.48937467095079873,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1580
-93.2677515043696,44.9475093897189,43628266,14-359497,2014/10/09 22:57:39+00,Unknown Trouble ,Yes,ROBPAG,No,2,A,1,Bodily Force,Kicks,White,Male,58,Tensed,03,Central,355617,80422,6884,13451,44.947509,-93.267752,-10382518.6049,5613261.6957,2023/01/02 08:19:26+00,25792,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.2518386117811,44.9447304236609,43628278,22-245793,2022/10/15 19:00:28+00,,No,CANCIP,,2,,NA,Taser,Display,not recorded,not recorded,NA,,03,Powderhorn Park,227807,59166,5676,11995,44.94473,-93.251839,-10380747.1898,5612824.6152,2023/01/02 08:19:26+00,25804,27,053,008500,1,270530085001,Block Group 1,G5030,S,156481,0,+44.9430553,-093.2512012,126,0,42,43,0,209,25,56538,93,32,393,365,342,234,0,371,271,18,29,613,613,95,6,346,0.016172506738544475,0.4300254452926209,0.10683760683760683,0.5579119086460033,0.44208809135399674,0.347431533734821,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,236
-93.2683947825547,44.9483518292533,43628281,22-257934,2022/10/29 02:20:10+00,Burglary Biz - In Progress ,Yes,BURGB,,1,,NA,Bodily Force,Body Weight Pin,not recorded,not recorded,NA,,03,Central,227807,59166,4187,21863,44.948352,-93.268395,-10382590.2143,5613394.2002,2023/01/02 08:19:26+00,25807,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.2517736249585,44.9359316520832,43628282,22-259793,2022/10/31 02:27:10+00,Assist Other Agency ,No,AOA,,3,,NA,Bodily Force,Joint Lock,not recorded,not recorded,NA,,03,Powderhorn Park,227807,59166,5676,12274,44.935932,-93.251774,-10380739.9555,5611440.869,2023/01/02 08:19:26+00,25808,27,053,109700,2,270531097002,Block Group 2,G5030,S,220788,0,+44.9358522,-093.2508524,299,0,134,122,16,386,73,90923,17,50,825,697,577,459,0,718,583,0,8,1160,1160,49,21,1036,0.02924791086350975,0.5296969696969697,0.15904139433551198,0.4974137931034483,0.5025862068965518,0.7997540130796671,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1530
-93.2517771212016,44.9573333525287,43628287,14-366206,2014/10/15 04:40:25+00,Suspicious Person ,No,RECVEH,No,1,A,1,Bodily Force,Punches,Native American,Male,32,Fled on Foot,03,East Phillips,355617,80422,6510,20707,44.957333,-93.251777,-10380740.3447,5614806.9949,2023/01/02 08:19:26+00,25813,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2556822585401,44.9483635224657,43628290,14-395140,2014/11/07 05:27:10+00,Suspicious Vehicle ,No,NARC,,1,A,1,Bodily Force,Joint Lock,Black,Male,46,Commission of Crime,03,Powderhorn Park,355617,80422,8035,20182,44.948364,-93.255682,-10381175.0626,5613396.0394,2023/01/02 08:19:26+00,25816,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.2492421581148,44.9573363980603,43628297,15-078385,2015/03/07 16:22:57+00,Stabbing ,Yes,ASLT4,No,1,A,1,Bodily Force,Body Weight to Pin,Native American,Male,15,Assaulted Officer,03,East Phillips,359611,74407,6786,21362,44.957336,-93.249242,-10380458.1539,5614807.474,2023/01/02 08:19:26+00,25823,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2384434382192,44.9465527284309,43628331,22-294078,2022/12/12 13:28:17+00,Unwanted Person ,Yes,TRSPAS,,1,,NA,Bodily Force,Joint Lock,not recorded,not recorded,NA,,03,Corcoran,227807,59166,2203,20139,44.946553,-93.238443,-10379256.0459,5613111.228,2023/01/02 08:19:26+00,25857,27,053,108700,3,270531087003,Block Group 3,G5030,S,399558,0,+44.9444449,-093.2389379,363,8,80,108,21,570,173,69345,8,796,1247,922,977,743,0,958,897,34,0,1874,1874,344,36,692,0.037578288100208766,0.40096230954290296,0.23283983849259757,0.5213447171824973,0.4786552828175027,0.3171239531236297,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1578
-93.2355963069779,44.9429481448572,43628336,21-135352,2021/06/20 23:32:20+00,Robbery of Person ,Yes,ROBPAG,,1,ARRESTEE,1,Bodily Force,Joint Lock,White,Male,31,,03,Corcoran,222416,53420,1897,16954,44.942948,-93.235596,-10378939.1047,5612544.3065,2023/01/02 08:19:26+00,25862,27,053,108700,3,270531087003,Block Group 3,G5030,S,399558,0,+44.9444449,-093.2389379,363,8,80,108,21,570,173,69345,8,796,1247,922,977,743,0,958,897,34,0,1874,1874,344,36,692,0.037578288100208766,0.40096230954290296,0.23283983849259757,0.5213447171824973,0.4786552828175027,0.3171239531236297,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1578
-93.2555688381506,44.959125755039,43628358,17-164106,2017/05/06 04:30:32+00,Poss Personal Injury Acc ,Yes,PD,,1,O,1,Bodily Force,Joint Lock,Native American,Female,27,Tensed,03,Midtown Phillips,380794,86438,7692,16872,44.959126,-93.255569,-10381162.4367,5615088.9665,2023/01/02 08:19:26+00,25884,27,053,125800,2,270531258002,Block Group 2,G5030,S,239569,0,+44.9564408,-093.2549344,179,0,94,87,0,196,53,58950,113,225,519,425,443,249,0,433,328,40,61,771,771,27,8,305,0.018475750577367205,0.51252408477842,0.21285140562248997,0.5745784695201037,0.4254215304798962,0.27208755789052236,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,283
-93.2342793040079,44.9421456862314,43628362,19-005886,2019/01/06 23:00:36+00,Traffic Law Enforcement ,No,NARC,,2,OTHER,1,Bodily Force,Punch,Native American,Male,32,Assaulted Officer                                                              ,03,Longfellow,302056,69726,5831,14157,44.942146,-93.234279,-10378792.4966,5612418.1023,2023/01/02 08:19:26+00,25888,27,053,108700,3,270531087003,Block Group 3,G5030,S,399558,0,+44.9444449,-093.2389379,363,8,80,108,21,570,173,69345,8,796,1247,922,977,743,0,958,897,34,0,1874,1874,344,36,692,0.037578288100208766,0.40096230954290296,0.23283983849259757,0.5213447171824973,0.4786552828175027,0.3171239531236297,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1578
-93.2459658288988,44.9564599368366,43628365,19-025547,2019/01/26 22:12:27+00,Domestic ,Yes,DASLT5,No,2,ARRESTEE,1,Bodily Force,Neck Restraint: subject did not lose conciousness,Unknown,Male,35,Tensed                                                                         ,03,East Phillips,302056,69726,7453,19079,44.95646,-93.245966,-10380093.4346,5614669.5968,2023/01/02 08:19:26+00,25891,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2550381431252,44.9492136333522,43628383,22-247726,2022/10/18 05:15:00+00,Unwanted Person ,Yes,DISARM,,6,,NA,Bodily Force,Punch,not recorded,not recorded,NA,,03,Midtown Phillips,227807,59166,5263,16807,44.949214,-93.255038,-10381103.36,5613529.7525,2023/01/02 08:19:26+00,25909,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.2537007987038,44.9564439620113,43628413,22-008002,2022/01/12 15:03:20+00,Person with a Gun ,Yes,STOLMV,,2,SUSPECT,1,Bodily Force,Body Weight Pin,Native American,Male,41,,03,Midtown Phillips,227807,59166,5263,16867,44.956444,-93.253701,-10380954.4875,5614667.0838,2023/01/02 08:19:26+00,25939,27,053,125800,2,270531258002,Block Group 2,G5030,S,239569,0,+44.9564408,-093.2549344,179,0,94,87,0,196,53,58950,113,225,519,425,443,249,0,433,328,40,61,771,771,27,8,305,0.018475750577367205,0.51252408477842,0.21285140562248997,0.5745784695201037,0.4254215304798962,0.27208755789052236,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,283
-93.2574906597335,44.938651103696,43628434,22-281055,2022/11/26 00:56:19+00,Domestic Abuse-In Progress ,Yes,DASLT3,,1,,NA,Taser,Display,not recorded,not recorded,NA,,03,Powderhorn Park,227807,59166,5676,12291,44.938651,-93.257491,-10381376.3729,5611868.5232,2023/01/02 08:19:26+00,25960,27,053,009600,1,270530096001,Block Group 1,G5030,S,139410,0,+44.9383909,-093.2582885,172,0,56,49,14,305,47,51831,0,165,602,493,477,352,0,508,386,0,95,863,863,64,15,539,0.02952755905511811,0.3903654485049834,0.13352272727272727,0.5527230590961761,0.44727694090382386,0.4387548353919134,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2232
-93.232419581164,44.945861324177,43628440,21-128923,2021/06/13 13:10:16+00,Domestic Abuse-In Progress ,Yes,DASLT5,,2,ARRESTEE,1,Taser,Display,White,Male,31,,03,Longfellow,222416,53420,3346,19892,44.945861,-93.23242,-10378585.4732,5613002.4826,2023/01/02 08:19:26+00,25966,27,053,108800,2,270531088002,Block Group 2,G5030,S,344858,0,+44.9453403,-093.2331658,132,0,103,47,0,323,222,60625,0,720,902,541,639,545,0,570,568,8,0,1207,1207,38,29,441,0.05087719298245614,0.1984478935698448,0.4073394495412844,0.5294117647058824,0.47058823529411764,0.48937467095079873,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1580
-93.2368547721308,44.9483697562592,43628449,21-184613,2021/08/16 14:58:09+00,Suspicious Person ,No,ROBBIZ,,1,ARRESTEE,1,Bodily Force,Punch,Native American,Male,36,,03,Longfellow,222416,53420,3346,21419,44.94837,-93.236855,-10379079.1964,5613397.0199,2023/01/02 08:19:26+00,25975,27,053,108800,2,270531088002,Block Group 2,G5030,S,344858,0,+44.9453403,-093.2331658,132,0,103,47,0,323,222,60625,0,720,902,541,639,545,0,570,568,8,0,1207,1207,38,29,441,0.05087719298245614,0.1984478935698448,0.4073394495412844,0.5294117647058824,0.47058823529411764,0.48937467095079873,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1580
-93.2625504654871,44.9386585162024,43628453,16-406950,2016/11/09 23:09:47+00,Emotionally Disturb Person ,Yes,CIC,,2,OT,1,Bodily Force,Joint Lock,White,Female,33,Tensed,03,Powderhorn Park,347093,79240,8857,12299,44.938659,-93.26255,-10381939.6279,5611869.6889,2023/01/02 08:19:26+00,25979,27,053,009500,1,270530095001,Block Group 1,G5030,S,160541,0,+44.9395719,-093.2650848,209,0,65,142,20,198,63,75114,10,23,747,660,393,261,0,703,495,0,203,888,888,65,43,587,0.06116642958748222,0.4966532797858099,0.2413793103448276,0.44256756756756754,0.5574324324324325,0.4900259211914617,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3225
